道路,方向,日期,時間,當量總和,雨量,星期
堤頂,往南,2016-04-28,20:00:00,4548.96551514,0.0,Thu
堤頂,往南,2016-04-28,21:00:00,3948.5,0.0,Thu
堤頂,往南,2016-04-28,22:00:00,3857.14404297,0.0,Thu
堤頂,往南,2016-04-28,23:00:00,2564.0,0.0,Thu
堤頂,往南,2016-04-29,00:00:00,1427.41378784,0.0,Fri
堤頂,往南,2016-04-29,01:00:00,794.285720825,0.0,Fri
堤頂,往南,2016-04-29,02:00:00,533.89655304,0.0,Fri
堤頂,往南,2016-04-29,03:00:00,514.5,0.0,Fri
堤頂,往南,2016-04-29,04:00:00,310.72413826,0.0,Fri
堤頂,往南,2016-04-29,05:00:00,304.5,0.0,Fri
堤頂,往南,2016-04-29,06:00:00,536.465518951,0.0,Fri
堤頂,往南,2016-04-29,07:00:00,1563.0,0.0,Fri
堤頂,往南,2016-04-29,08:00:00,4658.53570557,0.0,Fri
堤頂,往南,2016-04-29,09:00:00,5422.0,0.0,Fri
堤頂,往南,2016-04-29,10:00:00,5004.68151855,0.0,Fri
堤頂,往南,2016-04-29,11:00:00,4563.03302002,0.0,Fri
堤頂,往南,2016-04-29,12:00:00,4679.08837891,0.0,Fri
堤頂,往南,2016-04-29,13:00:00,4045.57736206,0.0,Fri
堤頂,往南,2016-04-29,14:00:00,4757.15515137,0.0,Fri
堤頂,往南,2016-04-29,15:00:00,4723.5,0.0,Fri
堤頂,往南,2016-04-29,16:00:00,4924.88061523,0.0,Fri
堤頂,往南,2016-04-29,17:00:00,5201.19317627,0.0,Fri
堤頂,往南,2016-04-29,18:00:00,5142.81036377,0.0,Fri
堤頂,往南,2016-04-29,19:00:00,5326.13079834,0.0,Fri
堤頂,往南,2016-04-29,20:00:00,3982.81100464,0.0,Fri
堤頂,往南,2016-04-29,21:00:00,4064.20001221,0.0,Fri
堤頂,往南,2016-04-29,22:00:00,4144.56463623,0.0,Fri
堤頂,往南,2016-04-29,23:00:00,2628.58312988,0.0,Fri
堤頂,往南,2016-04-30,00:00:00,1735.75862122,0.6,Sat
堤頂,往南,2016-04-30,01:00:00,1301.30435181,0.6,Sat
堤頂,往南,2016-04-30,02:00:00,772.763893127,0.6,Sat
堤頂,往南,2016-04-30,03:00:00,666.5,0.6,Sat
堤頂,往南,2016-04-30,04:00:00,455.431034088,0.6,Sat
堤頂,往南,2016-04-30,05:00:00,458.0,0.6,Sat
堤頂,往南,2016-04-30,06:00:00,746.051727295,0.6,Sat
堤頂,往南,2016-04-30,07:00:00,1314.5,0.6,Sat
堤頂,往南,2016-04-30,08:00:00,2099.54544067,0.6,Sat
堤頂,往南,2016-04-30,09:00:00,2832.0,0.6,Sat
堤頂,往南,2016-04-30,10:00:00,3371.06777954,0.6,Sat
堤頂,往南,2016-04-30,11:00:00,3481.40924072,0.6,Sat
堤頂,往南,2016-04-30,12:00:00,3868.17602539,0.6,Sat
堤頂,往南,2016-04-30,13:00:00,3798.0,0.6,Sat
堤頂,往南,2016-04-30,14:00:00,3923.34484863,0.6,Sat
堤頂,往南,2016-04-30,15:00:00,4269.5,0.6,Sat
堤頂,往南,2016-04-30,16:00:00,5338.80169678,0.6,Sat
堤頂,往南,2016-04-30,17:00:00,4775.16891479,0.6,Sat
堤頂,往南,2016-04-30,18:00:00,4547.60345459,0.6,Sat
堤頂,往南,2016-04-30,19:00:00,3967.0,0.6,Sat
堤頂,往南,2016-04-30,20:00:00,3159.78546143,0.6,Sat
堤頂,往南,2016-04-30,21:00:00,3335.22209167,0.6,Sat
堤頂,往南,2016-04-30,22:00:00,4221.75631714,0.6,Sat
堤頂,往南,2016-04-30,23:00:00,3191.75,0.6,Sat
堤頂,往南,2016-05-01,00:00:00,1493.17840576,3.0,Sun
堤頂,往南,2016-05-01,01:00:00,847.421012878,3.0,Sun
堤頂,往南,2016-05-01,02:00:00,626.137931824,3.0,Sun
堤頂,往南,2016-05-01,03:00:00,602.5,3.0,Sun
堤頂,往南,2016-05-01,04:00:00,395.931037903,3.0,Sun
堤頂,往南,2016-05-01,05:00:00,356.5,3.0,Sun
堤頂,往南,2016-05-01,06:00:00,445.330505371,3.0,Sun
堤頂,往南,2016-05-01,07:00:00,732.600006104,3.0,Sun
堤頂,往南,2016-05-01,08:00:00,1653.66326904,3.0,Sun
堤頂,往南,2016-05-01,09:00:00,1936.21427917,3.0,Sun
堤頂,往南,2016-05-01,10:00:00,2512.03448486,3.0,Sun
堤頂,往南,2016-05-01,11:00:00,2782.71051025,3.0,Sun
堤頂,往南,2016-05-01,12:00:00,3271.12069702,3.0,Sun
堤頂,往南,2016-05-01,13:00:00,3177.0,3.0,Sun
堤頂,往南,2016-05-01,14:00:00,3513.96551514,3.0,Sun
堤頂,往南,2016-05-01,15:00:00,3947.5,3.0,Sun
堤頂,往南,2016-05-01,16:00:00,4027.40350342,3.0,Sun
堤頂,往南,2016-05-01,17:00:00,4017.93731689,3.0,Sun
堤頂,往南,2016-05-01,18:00:00,3989.25863647,3.0,Sun
堤頂,往南,2016-05-01,19:00:00,3516.0,3.0,Sun
堤頂,往南,2016-05-01,20:00:00,2985.5,3.0,Sun
堤頂,往南,2016-05-01,21:00:00,3094.5,3.0,Sun
堤頂,往南,2016-05-01,22:00:00,3074.03448486,3.0,Sun
堤頂,往南,2016-05-01,23:00:00,2116.5,3.0,Sun
堤頂,往南,2016-05-02,00:00:00,1268.28939819,0.0,Mon
堤頂,往南,2016-05-02,01:00:00,750.937477112,0.0,Mon
堤頂,往南,2016-05-02,02:00:00,506.206890106,0.0,Mon
堤頂,往南,2016-05-02,05:00:00,267.142856598,0.0,Mon
堤頂,往南,2016-05-02,06:00:00,490.465518951,0.0,Mon
堤頂,往南,2016-05-02,07:00:00,1337.10345459,0.0,Mon
堤頂,往南,2016-05-02,08:00:00,3400.00283813,0.0,Mon
堤頂,往南,2016-05-02,09:00:00,2607.04159546,0.0,Mon
堤頂,往南,2016-05-02,10:00:00,3085.73727417,0.0,Mon
堤頂,往南,2016-05-02,11:00:00,3187.16659546,0.0,Mon
堤頂,往南,2016-05-03,12:00:00,3844.76754761,2.5,Tue
堤頂,往南,2016-05-03,13:00:00,3382.5,2.5,Tue
堤頂,往南,2016-05-03,14:00:00,4024.70690918,2.5,Tue
堤頂,往南,2016-05-03,15:00:00,4386.5,2.5,Tue
堤頂,往南,2016-05-03,16:00:00,4561.02758789,2.5,Tue
堤頂,往南,2016-05-03,17:00:00,4493.0770874,2.5,Tue
堤頂,往南,2016-05-03,18:00:00,4725.48278809,2.5,Tue
堤頂,往南,2016-05-03,19:00:00,5011.28396606,2.5,Tue
堤頂,往南,2016-05-03,20:00:00,3914.79898071,2.5,Tue
堤頂,往南,2016-05-03,21:00:00,3372.5,2.5,Tue
堤頂,往南,2016-05-03,22:00:00,3165.06896973,2.5,Tue
堤頂,往南,2016-05-03,23:00:00,2090.5,2.5,Tue
堤頂,往南,2016-05-04,00:00:00,1156.68556213,0.0,Wed
堤頂,往南,2016-05-04,01:00:00,624.250606537,0.0,Wed
堤頂,往南,2016-05-04,02:00:00,406.068965912,0.0,Wed
堤頂,往南,2016-05-04,03:00:00,400.5,0.0,Wed
堤頂,往南,2016-05-04,04:00:00,220.568965912,0.0,Wed
堤頂,往南,2016-05-04,05:00:00,233.0,0.0,Wed
堤頂,往南,2016-05-04,06:00:00,462.379310608,0.0,Wed
堤頂,往南,2016-05-04,07:00:00,1001.43154144,0.0,Wed
堤頂,往南,2016-05-04,08:00:00,4844.71118164,0.0,Wed
堤頂,往南,2016-05-04,09:00:00,5197.5,0.0,Wed
堤頂,往南,2016-05-04,10:00:00,4611.96551514,0.0,Wed
堤頂,往南,2016-05-04,11:00:00,3970.5,0.0,Wed
堤頂,往南,2016-05-04,12:00:00,4009.77587891,0.0,Wed
堤頂,往南,2016-05-04,13:00:00,3918.4284668,0.0,Wed
堤頂,往南,2016-05-04,14:00:00,4417.95715332,0.0,Wed
堤頂,往南,2016-05-04,15:00:00,4896.5,0.0,Wed
堤頂,往南,2016-05-04,16:00:00,4510.67242432,0.0,Wed
堤頂,往南,2016-05-04,17:00:00,4357.49984741,0.0,Wed
堤頂,往南,2016-05-04,18:00:00,4984.33728027,0.0,Wed
堤頂,往南,2016-05-04,19:00:00,4981.5,0.0,Wed
堤頂,往南,2016-05-04,20:00:00,4289.24441528,0.0,Wed
堤頂,往南,2016-05-04,21:00:00,3314.44430542,0.0,Wed
堤頂,往南,2016-05-04,22:00:00,3147.23730469,0.0,Wed
堤頂,往南,2016-05-04,23:00:00,2151.5,0.0,Wed
堤頂,往南,2016-05-05,00:00:00,1308.79325867,0.0,Thu
堤頂,往南,2016-05-05,01:00:00,574.791625977,0.0,Thu
堤頂,往南,2016-05-05,02:00:00,458.689659119,0.0,Thu
堤頂,往南,2016-05-05,03:00:00,427.5,0.0,Thu
堤頂,往南,2016-05-05,04:00:00,247.957626343,0.0,Thu
堤頂,往南,2016-05-05,05:00:00,252.0,0.0,Thu
堤頂,往南,2016-05-05,06:00:00,467.706897736,0.0,Thu
堤頂,往南,2016-05-05,07:00:00,1405.18966675,0.0,Thu
堤頂,往南,2016-05-05,08:00:00,4576.0,0.0,Thu
堤頂,往南,2016-05-05,09:00:00,5005.79656982,0.0,Thu
堤頂,往南,2016-05-05,10:00:00,4794.86206055,0.0,Thu
堤頂,往南,2016-05-05,11:00:00,4095.5,0.0,Thu
堤頂,往南,2016-05-05,12:00:00,3738.24139404,0.0,Thu
堤頂,往南,2016-05-05,13:00:00,3653.0,0.0,Thu
堤頂,往南,2016-05-05,14:00:00,4351.89660645,0.0,Thu
堤頂,往南,2016-05-05,15:00:00,4453.0,0.0,Thu
堤頂,往南,2016-05-05,16:00:00,4601.86209106,0.0,Thu
堤頂,往南,2016-05-05,17:00:00,4334.5,0.0,Thu
堤頂,往南,2016-05-05,18:00:00,3759.0,0.0,Thu
堤頂,往南,2016-05-05,19:00:00,3934.5,0.0,Thu
堤頂,往南,2016-05-05,20:00:00,3609.18969727,0.0,Thu
堤頂,往南,2016-05-05,21:00:00,2813.0,0.0,Thu
堤頂,往南,2016-05-05,22:00:00,2977.65518188,0.0,Thu
堤頂,往南,2016-05-05,23:00:00,1995.5,0.0,Thu
堤頂,往南,2016-05-06,00:00:00,1044.51724243,2.0,Fri
堤頂,往南,2016-05-06,01:00:00,690.0,2.0,Fri
堤頂,往南,2016-05-06,02:00:00,439.068969727,2.0,Fri
堤頂,往南,2016-05-06,03:00:00,396.0,2.0,Fri
堤頂,往南,2016-05-06,04:00:00,225.017242432,2.0,Fri
堤頂,往南,2016-05-06,05:00:00,281.0,2.0,Fri
堤頂,往南,2016-05-06,06:00:00,521.206897736,2.0,Fri
堤頂,往南,2016-05-06,07:00:00,1405.5,2.0,Fri
堤頂,往南,2016-05-06,08:00:00,4129.77587891,2.0,Fri
堤頂,往南,2016-05-06,09:00:00,4822.0,2.0,Fri
堤頂,往南,2016-05-06,10:00:00,4762.13793945,2.0,Fri
堤頂,往南,2016-05-06,11:00:00,4257.5423584,2.0,Fri
堤頂,往南,2016-05-06,12:00:00,4465.01721191,2.0,Fri
堤頂,往南,2016-05-06,13:00:00,4061.24984741,2.0,Fri
堤頂,往南,2016-05-06,14:00:00,4357.0,2.0,Fri
堤頂,往南,2016-05-06,15:00:00,4701.0847168,2.0,Fri
堤頂,往南,2016-05-06,16:00:00,4854.49145508,2.0,Fri
堤頂,往南,2016-05-06,17:00:00,4540.63562012,2.0,Fri
堤頂,往南,2016-05-06,18:00:00,4949.79663086,2.0,Fri
堤頂,往南,2016-05-06,19:00:00,4653.91522217,2.0,Fri
堤頂,往南,2016-05-06,20:00:00,3781.5,2.0,Fri
堤頂,往南,2016-05-06,21:00:00,3472.95761108,2.0,Fri
堤頂,往南,2016-05-06,22:00:00,3808.0,2.0,Fri
堤頂,往南,2016-05-06,23:00:00,2773.37286377,2.0,Fri
堤頂,往南,2016-05-07,00:00:00,1661.60054016,0.0,Sat
堤頂,往南,2016-05-07,01:00:00,1079.21186829,0.0,Sat
堤頂,往南,2016-05-07,02:00:00,723.372879028,0.0,Sat
堤頂,往南,2016-05-07,03:00:00,599.542373657,0.0,Sat
堤頂,往南,2016-05-07,04:00:00,381.5677948,0.0,Sat
堤頂,往南,2016-05-07,05:00:00,407.288135529,0.0,Sat
堤頂,往南,2016-05-07,06:00:00,573.432201385,0.0,Sat
堤頂,往南,2016-05-07,07:00:00,1059.42105103,0.0,Sat
堤頂,往南,2016-05-07,08:00:00,1617.5,0.0,Sat
堤頂,往南,2016-05-07,09:00:00,2379.23727417,0.0,Sat
堤頂,往南,2016-05-07,10:00:00,2853.99151611,0.0,Sat
堤頂,往南,2016-05-07,11:00:00,3082.38983154,0.0,Sat
堤頂,往南,2016-05-07,12:00:00,3684.84747314,0.0,Sat
堤頂,往南,2016-05-07,13:00:00,3771.48303223,0.0,Sat
堤頂,往南,2016-05-07,14:00:00,3606.0,0.0,Sat
堤頂,往南,2016-05-07,15:00:00,3954.48303223,0.0,Sat
堤頂,往南,2016-05-07,16:00:00,3665.5,0.0,Sat
堤頂,往南,2016-05-07,17:00:00,3832.05084229,0.0,Sat
堤頂,往南,2016-05-07,18:00:00,4068.67797852,0.0,Sat
堤頂,往南,2016-05-07,19:00:00,3541.39831543,0.0,Sat
堤頂,往南,2016-05-07,20:00:00,3221.37286377,0.0,Sat
堤頂,往南,2016-05-07,21:00:00,3254.5847168,0.0,Sat
堤頂,往南,2016-05-07,22:00:00,3805.10168457,0.0,Sat
堤頂,往南,2016-05-07,23:00:00,2674.76269531,0.0,Sat
堤頂,往南,2016-05-08,00:00:00,1459.51724243,20.2,Sun
堤頂,往南,2016-05-08,01:00:00,879.161010742,20.2,Sun
堤頂,往南,2016-05-08,02:00:00,554.669487,20.2,Sun
堤頂,往南,2016-05-08,03:00:00,539.203388214,20.2,Sun
堤頂,往南,2016-05-08,04:00:00,345.220336914,20.2,Sun
堤頂,往南,2016-05-08,05:00:00,428.177963257,20.2,Sun
堤頂,往南,2016-05-08,06:00:00,461.813560486,20.2,Sun
堤頂,往南,2016-05-08,07:00:00,746.107147217,20.2,Sun
堤頂,往南,2016-05-08,08:00:00,1087.0,20.2,Sun
堤頂,往南,2016-05-08,09:00:00,1727.9067688,20.2,Sun
堤頂,往南,2016-05-08,10:00:00,2232.5,20.2,Sun
堤頂,往南,2016-05-08,11:00:00,2611.83050537,20.2,Sun
堤頂,往南,2016-05-08,12:00:00,3265.177948,20.2,Sun
堤頂,往南,2016-05-08,13:00:00,2844.61865234,20.2,Sun
堤頂,往南,2016-05-08,14:00:00,3076.44067383,20.2,Sun
堤頂,往南,2016-05-08,15:00:00,3175.67645264,20.2,Sun
堤頂,往南,2016-05-08,16:00:00,3573.97369385,20.2,Sun
堤頂,往南,2016-05-08,17:00:00,3248.4067688,20.2,Sun
堤頂,往南,2016-05-08,18:00:00,3312.66101074,20.2,Sun
堤頂,往南,2016-05-08,19:00:00,3097.85592651,20.2,Sun
堤頂,往南,2016-05-08,20:00:00,2964.11016846,20.2,Sun
堤頂,往南,2016-05-08,21:00:00,3140.27114868,20.2,Sun
堤頂,往南,2016-05-08,22:00:00,3313.0847168,20.2,Sun
堤頂,往南,2016-05-08,23:00:00,2111.37057495,20.2,Sun
堤頂,往南,2016-05-09,00:00:00,1157.05172729,0.0,Mon
堤頂,往南,2016-05-09,01:00:00,626.1016922,0.0,Mon
堤頂,往南,2016-05-09,02:00:00,340.5,0.0,Mon
堤頂,往南,2016-05-09,03:00:00,316.5,0.0,Mon
堤頂,往南,2016-05-09,04:00:00,204.669490814,0.0,Mon
堤頂,往南,2016-05-09,05:00:00,226.847457886,0.0,Mon
堤頂,往南,2016-05-09,06:00:00,450.279659271,0.0,Mon
堤頂,往南,2016-05-09,07:00:00,1382.10525513,0.0,Mon
堤頂,往南,2016-05-09,08:00:00,4221.62713623,0.0,Mon
堤頂,往南,2016-05-09,09:00:00,4515.4576416,0.0,Mon
堤頂,往南,2016-05-09,10:00:00,4233.1552124,0.0,Mon
堤頂,往南,2016-05-09,11:00:00,3515.30505371,0.0,Mon
堤頂,往南,2016-05-09,12:00:00,3361.0423584,0.0,Mon
堤頂,往南,2016-05-09,13:00:00,3409.72033691,0.0,Mon
堤頂,往南,2016-05-09,15:00:00,3748.89471436,0.0,Mon
堤頂,往南,2016-05-09,16:00:00,3713.0,0.0,Mon
堤頂,往南,2016-05-09,17:00:00,4179.25421143,0.0,Mon
堤頂,往南,2016-05-09,18:00:00,4486.89831543,0.0,Mon
堤頂,往南,2016-05-09,19:00:00,4895.72033691,0.0,Mon
堤頂,往南,2016-05-09,20:00:00,4030.39831543,0.0,Mon
堤頂,往南,2016-05-09,21:00:00,3258.39831543,0.0,Mon
堤頂,往南,2016-05-09,22:00:00,2844.94067383,0.0,Mon
堤頂,往南,2016-05-09,23:00:00,1945.85592651,0.0,Mon
堤頂,往南,2016-05-10,00:00:00,1058.41525269,0.4,Tue
堤頂,往南,2016-05-10,01:00:00,611.0,0.4,Tue
堤頂,往南,2016-05-10,02:00:00,406.271186829,0.4,Tue
堤頂,往南,2016-05-10,03:00:00,324.491523743,0.4,Tue
堤頂,往南,2016-05-10,04:00:00,269.322034836,0.4,Tue
堤頂,往南,2016-05-10,05:00:00,259.584747314,0.4,Tue
堤頂,往南,2016-05-10,06:00:00,446.093215942,0.4,Tue
堤頂,往南,2016-05-10,07:00:00,1324.05262756,0.4,Tue
堤頂,往南,2016-05-10,08:00:00,4117.7288208,0.4,Tue
堤頂,往南,2016-05-10,09:00:00,4758.38134766,0.4,Tue
堤頂,往南,2016-05-10,10:00:00,4293.40679932,0.4,Tue
堤頂,往南,2016-05-10,11:00:00,3658.36437988,0.4,Tue
堤頂,往南,2016-05-10,12:00:00,3665.5423584,0.4,Tue
堤頂,往南,2016-05-10,13:00:00,3536.13555908,0.4,Tue
堤頂,往南,2016-05-10,14:00:00,4094.05932617,0.4,Tue
堤頂,往南,2016-05-10,15:00:00,4186.78808594,0.4,Tue
堤頂,往南,2016-05-10,16:00:00,4466.59320068,0.4,Tue
堤頂,往南,2016-05-10,17:00:00,4196.05084229,0.4,Tue
堤頂,往南,2016-05-10,18:00:00,4750.09320068,0.4,Tue
堤頂,往南,2016-05-10,19:00:00,4241.32202148,0.4,Tue
堤頂,往南,2016-05-10,20:00:00,3329.33044434,0.4,Tue
堤頂,往南,2016-05-10,21:00:00,3149.02542114,0.4,Tue
堤頂,往南,2016-05-10,22:00:00,3303.5,0.4,Tue
堤頂,往南,2016-05-10,23:00:00,1891.00848389,0.4,Tue
堤頂,往南,2016-05-11,00:00:00,922.675552368,4.5,Wed
堤頂,往南,2016-05-11,01:00:00,563.008468628,4.5,Wed
堤頂,往南,2016-05-11,02:00:00,278.593219757,4.5,Wed
堤頂,往南,2016-05-11,03:00:00,296.0508461,4.5,Wed
堤頂,往南,2016-05-11,04:00:00,230.949151993,4.5,Wed
堤頂,往南,2016-05-11,05:00:00,208.576271057,4.5,Wed
堤頂,往南,2016-05-11,06:00:00,413.830505371,4.5,Wed
堤頂,往南,2016-05-11,07:00:00,1342.84745789,4.5,Wed
堤頂,往南,2016-05-11,08:00:00,4347.05084229,4.5,Wed
堤頂,往南,2016-05-11,09:00:00,5037.5423584,4.5,Wed
堤頂,往南,2016-05-11,10:00:00,4878.06774902,4.5,Wed
堤頂,往南,2016-05-11,11:00:00,4445.17468262,4.5,Wed
堤頂,往南,2016-05-11,12:00:00,4489.4576416,4.5,Wed
堤頂,往南,2016-05-11,13:00:00,3980.49996948,4.5,Wed
堤頂,往南,2016-05-11,14:00:00,4800.47454834,4.5,Wed
堤頂,往南,2016-05-11,15:00:00,5350.0847168,4.5,Wed
堤頂,往南,2016-05-11,16:00:00,4902.30505371,4.5,Wed
堤頂,往南,2016-05-11,17:00:00,4954.7711792,4.5,Wed
堤頂,往南,2016-05-11,18:00:00,5072.27111816,4.5,Wed
堤頂,往南,2016-05-11,19:00:00,5177.9576416,4.5,Wed
堤頂,往南,2016-05-11,20:00:00,4531.07629395,4.5,Wed
堤頂,往南,2016-05-11,21:00:00,3523.26269531,4.5,Wed
堤頂,往南,2016-05-11,22:00:00,3236.5,4.5,Wed
堤頂,往南,2016-05-11,23:00:00,2175.28811646,4.5,Wed
堤頂,往南,2016-05-12,00:00:00,1435.35714722,0.0,Thu
堤頂,往南,2016-05-12,01:00:00,665.720336914,0.0,Thu
堤頂,往南,2016-05-12,02:00:00,427.576271057,0.0,Thu
堤頂,往南,2016-05-12,03:00:00,348.449151993,0.0,Thu
堤頂,往南,2016-05-12,04:00:00,253.398303986,0.0,Thu
堤頂,往南,2016-05-12,05:00:00,279.372880936,0.0,Thu
堤頂,往南,2016-05-12,06:00:00,498.966098785,0.0,Thu
堤頂,往南,2016-05-12,07:00:00,1672.66949463,0.0,Thu
堤頂,往南,2016-05-12,08:00:00,4928.80508423,0.0,Thu
堤頂,往南,2016-05-12,09:00:00,4752.48303223,0.0,Thu
堤頂,往南,2016-05-12,10:00:00,4639.99151611,0.0,Thu
堤頂,往南,2016-05-12,11:00:00,3906.33898926,0.0,Thu
堤頂,往南,2016-05-12,12:00:00,3679.72033691,0.0,Thu
堤頂,往南,2016-05-12,13:00:00,3440.23730469,0.0,Thu
堤頂,往南,2016-05-12,14:00:00,3785.88983154,0.0,Thu
堤頂,往南,2016-05-12,15:00:00,4090.66949463,0.0,Thu
堤頂,往南,2016-05-12,16:00:00,4470.11010742,0.0,Thu
堤頂,往南,2016-05-12,17:00:00,4105.63562012,0.0,Thu
堤頂,往南,2016-05-12,18:00:00,4531.88134766,0.0,Thu
堤頂,往南,2016-05-12,19:00:00,4844.0,0.0,Thu
堤頂,往南,2016-05-12,20:00:00,3860.66101074,0.0,Thu
堤頂,往南,2016-05-12,21:00:00,3380.01693726,0.0,Thu
堤頂,往南,2016-05-12,22:00:00,3219.08474731,0.0,Thu
堤頂,往南,2016-05-12,23:00:00,2217.44067383,0.0,Thu
堤頂,往南,2016-05-13,00:00:00,1161.02630615,6.3,Fri
堤頂,往南,2016-05-13,01:00:00,671.813552856,6.3,Fri
堤頂,往南,2016-05-13,02:00:00,417.5,6.3,Fri
堤頂,往南,2016-05-13,03:00:00,367.5677948,6.3,Fri
堤頂,往南,2016-05-13,04:00:00,306.0,6.3,Fri
堤頂,往南,2016-05-13,05:00:00,257.093219757,6.3,Fri
堤頂,往南,2016-05-13,06:00:00,513.127113342,6.3,Fri
堤頂,往南,2016-05-13,07:00:00,1496.31355286,6.3,Fri
堤頂,往南,2016-05-13,08:00:00,3976.23730469,6.3,Fri
堤頂,往南,2016-05-13,09:00:00,4546.5,6.3,Fri
堤頂,往南,2016-05-13,10:00:00,4359.0,6.3,Fri
堤頂,往南,2016-05-13,11:00:00,3707.82202148,6.3,Fri
堤頂,往南,2016-05-13,12:00:00,3708.36437988,6.3,Fri
堤頂,往南,2016-05-13,13:00:00,3832.69363403,6.3,Fri
堤頂,往南,2016-05-13,16:00:00,4378.21429443,6.3,Fri
堤頂,往南,2016-05-13,17:00:00,4254.71185303,6.3,Fri
堤頂,往南,2016-05-13,18:00:00,4762.0,6.3,Fri
堤頂,往南,2016-05-13,19:00:00,4400.16943359,6.3,Fri
堤頂,往南,2016-05-13,20:00:00,3979.3135376,6.3,Fri
堤頂,往南,2016-05-13,21:00:00,3398.28814697,6.3,Fri
堤頂,往南,2016-05-13,22:00:00,3746.29660034,6.3,Fri
堤頂,往南,2016-05-13,23:00:00,2810.57626343,6.3,Fri
堤頂,往南,2016-05-14,00:00:00,1630.17855835,0.0,Sat
堤頂,往南,2016-05-14,01:00:00,927.640983582,0.0,Sat
堤頂,往南,2016-05-14,02:00:00,600.170207977,0.0,Sat
堤頂,往南,2016-05-14,03:00:00,486.0,0.0,Sat
堤頂,往南,2016-05-14,04:00:00,390.177967072,0.0,Sat
堤頂,往南,2016-05-14,05:00:00,394.5,0.0,Sat
堤頂,往南,2016-05-14,06:00:00,554.5677948,0.0,Sat
堤頂,往南,2016-05-14,07:00:00,1128.5,0.0,Sat
堤頂,往南,2016-05-14,08:00:00,1842.84745789,0.0,Sat
堤頂,往南,2016-05-14,09:00:00,2551.5,0.0,Sat
堤頂,往南,2016-05-14,10:00:00,2901.00848389,0.0,Sat
堤頂,往南,2016-05-14,11:00:00,3362.93103027,0.0,Sat
堤頂,往南,2016-05-14,12:00:00,3472.46551514,0.0,Sat
堤頂,往南,2016-05-14,13:00:00,3374.0,0.0,Sat
堤頂,往南,2016-05-14,14:00:00,3296.55932617,0.0,Sat
堤頂,往南,2016-05-14,15:00:00,3754.0,0.0,Sat
堤頂,往南,2016-05-14,16:00:00,3967.03448486,0.0,Sat
堤頂,往南,2016-05-14,17:00:00,3686.5,0.0,Sat
堤頂,往南,2016-05-14,18:00:00,3685.44830322,0.0,Sat
堤頂,往南,2016-05-14,19:00:00,3547.5,0.0,Sat
堤頂,往南,2016-05-14,20:00:00,2842.44915771,0.0,Sat
堤頂,往南,2016-05-14,21:00:00,3149.0,0.0,Sat
堤頂,往南,2016-05-14,22:00:00,3648.4576416,0.0,Sat
堤頂,往南,2016-05-14,23:00:00,2965.0,0.0,Sat
堤頂,往南,2016-05-15,00:00:00,1402.36842346,0.0,Sun
堤頂,往南,2016-05-15,01:00:00,904.0,0.0,Sun
堤頂,往南,2016-05-15,02:00:00,551.076271057,0.0,Sun
堤頂,往南,2016-05-15,03:00:00,428.5,0.0,Sun
堤頂,往南,2016-05-15,04:00:00,349.076271057,0.0,Sun
堤頂,往南,2016-05-15,05:00:00,352.0,0.0,Sun
堤頂,往南,2016-05-15,06:00:00,410.5338974,0.0,Sun
堤頂,往南,2016-05-15,07:00:00,778.0,0.0,Sun
堤頂,往南,2016-05-15,08:00:00,1244.74137878,0.0,Sun
堤頂,往南,2016-05-15,09:00:00,1772.0,0.0,Sun
堤頂,往南,2016-05-15,10:00:00,2298.29309082,0.0,Sun
堤頂,往南,2016-05-15,11:00:00,2496.31036377,0.0,Sun
堤頂,往南,2016-05-15,12:00:00,2784.18966675,0.0,Sun
堤頂,往南,2016-05-15,13:00:00,2807.5,0.0,Sun
堤頂,往南,2016-05-15,14:00:00,3151.86206055,0.0,Sun
堤頂,往南,2016-05-15,15:00:00,3581.0,0.0,Sun
堤頂,往南,2016-05-15,16:00:00,4140.35592651,0.0,Sun
堤頂,往南,2016-05-15,17:00:00,3347.0,0.0,Sun
堤頂,往南,2016-05-15,18:00:00,3467.0,0.0,Sun
堤頂,往南,2016-05-15,19:00:00,3049.0,0.0,Sun
堤頂,往南,2016-05-15,20:00:00,2874.91378784,0.0,Sun
堤頂,往南,2016-05-15,21:00:00,3090.5,0.0,Sun
堤頂,往南,2016-05-15,22:00:00,2973.43103027,0.0,Sun
堤頂,往南,2016-05-15,23:00:00,1903.5,0.0,Sun
堤頂,往南,2016-05-16,00:00:00,1001.21427917,0.1,Mon
堤頂,往南,2016-05-16,01:00:00,622.5,0.1,Mon
堤頂,往南,2016-05-16,02:00:00,311.413795471,0.1,Mon
堤頂,往南,2016-05-16,03:00:00,324.5,0.1,Mon
堤頂,往南,2016-05-16,04:00:00,228.613206863,0.1,Mon
堤頂,往南,2016-05-16,05:00:00,167.0,0.1,Mon
堤頂,往南,2016-05-16,06:00:00,364.677963257,0.1,Mon
堤頂,往南,2016-05-16,07:00:00,1174.0,0.1,Mon
堤頂,往南,2016-05-16,08:00:00,3645.44067383,0.1,Mon
堤頂,往南,2016-05-16,09:00:00,3965.0,0.1,Mon
堤頂,往南,2016-05-16,10:00:00,4245.94909668,0.1,Mon
堤頂,往南,2016-05-16,11:00:00,4102.48303223,0.1,Mon
堤頂,往南,2016-05-16,12:00:00,3818.60168457,0.1,Mon
